execution_id,job_id,job_name,job_type,scheduled_hour,day_of_week,start_delay_minutes,previous_success_count,previous_failure_count,average_runtime_minutes,expected_data_volume,cpu_usage_percent,memory_usage_percent,dependency_status,job_status
9506,JOB012,DATABASE_BACKUP,Synchronization,22,Wednesday,5,0,1,40,416147,23,40,Ready,Success
9507,JOB005,BACKUP_JOB,Synchronization,22,Friday,4,6,6,106,69830,51,34,Ready,Success
9508,JOB008,SALES_REPORT,Data Processing,3,Wednesday,6,23,9,96,322558,47,74,Ready,Success
9509,JOB012,DATABASE_BACKUP,Data Processing,23,Friday,21,10,6,60,383820,95,27,Delayed,Failed
9510,JOB002,MONTHLY_PAYROLL,Backup,11,Saturday,11,9,9,71,379946,77,39,Ready,Success
9511,JOB019,SYSTEM_MONITORING,Backup,16,Tuesday,11,2,6,61,58969,93,83,Ready,Success
9512,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,1,Saturday,6,7,7,45,283082,60,58,Ready,Failed
9513,JOB003,INVENTORY_UPDATE,Backup,12,Thursday,1,0,2,35,228533,52,26,Ready,Success
9514,JOB001,DAILY_SALES,Synchronization,17,Monday,27,7,4,7,193065,33,76,Delayed,Failed
9515,JOB010,ORDER_PROCESSING,Reporting,14,Tuesday,0,22,5,42,139801,72,94,Ready,Success
9516,JOB006,FINANCE_REPORT,Reporting,7,Tuesday,29,19,7,57,247017,95,50,Ready,Success
9517,JOB010,ORDER_PROCESSING,Data Transfer,14,Monday,22,10,7,56,365491,61,53,Delayed,Failed
9518,JOB015,DAILY_ANALYTICS,Data Transfer,0,Wednesday,24,6,9,28,338882,55,94,Ready,Failed
9519,JOB007,CUSTOMER_REPORT,Synchronization,19,Saturday,17,25,2,30,372233,44,70,Delayed,Failed
9520,JOB009,STOCK_UPDATE,Data Transfer,9,Wednesday,11,29,3,109,270095,71,75,Ready,Success
9521,JOB001,DAILY_SALES,Synchronization,11,Wednesday,6,26,5,115,83172,59,48,Ready,Success
9522,JOB013,LOG_CLEANUP,Data Processing,4,Saturday,18,15,3,96,416300,89,82,Ready,Failed
9523,JOB018,VENDOR_DATA_SYNC,Reporting,8,Thursday,21,6,9,77,239780,81,52,Ready,Failed
9524,JOB007,CUSTOMER_REPORT,Synchronization,22,Tuesday,2,12,3,41,138368,28,64,Ready,Success
9525,JOB009,STOCK_UPDATE,Backup,7,Friday,28,9,4,95,408242,88,25,Delayed,Failed
9526,JOB017,INVOICE_PROCESSING,Synchronization,15,Monday,9,28,9,52,188070,40,56,Ready,Success
9527,JOB006,FINANCE_REPORT,Reporting,13,Tuesday,28,27,6,71,130563,72,72,Not Ready,Failed
9528,JOB011,EMPLOYEE_DATA_SYNC,Reporting,12,Wednesday,26,16,1,45,126296,89,21,Not Ready,Failed
9529,JOB018,VENDOR_DATA_SYNC,Backup,22,Monday,26,2,1,53,382495,20,76,Ready,Success
9530,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,20,Friday,10,6,9,32,257623,50,70,Not Ready,Failed
9531,JOB002,MONTHLY_PAYROLL,Reporting,12,Tuesday,4,10,8,36,187098,64,58,Ready,Success
9532,JOB017,INVOICE_PROCESSING,Synchronization,4,Tuesday,30,12,3,103,190593,47,41,Ready,Failed
9533,JOB016,WAREHOUSE_UPDATE,Data Transfer,15,Thursday,1,4,4,75,85122,22,62,Ready,Success
9534,JOB017,INVOICE_PROCESSING,Synchronization,10,Tuesday,7,24,2,75,20225,59,57,Delayed,Success
9535,JOB002,MONTHLY_PAYROLL,Reporting,21,Tuesday,13,22,1,89,296182,23,83,Not Ready,Failed
9536,JOB014,MASTER_DATA_SYNC,Backup,4,Friday,7,18,9,36,452121,89,56,Delayed,Failed
9537,JOB006,FINANCE_REPORT,Data Transfer,12,Friday,22,14,7,42,227812,95,57,Ready,Failed
9538,JOB006,FINANCE_REPORT,Backup,10,Monday,5,0,3,24,252269,31,90,Ready,Failed
9539,JOB019,SYSTEM_MONITORING,Backup,18,Wednesday,0,4,0,12,348203,81,50,Ready,Success
9540,JOB020,ARCHIVE_JOB,Data Processing,2,Friday,23,29,5,72,404587,90,63,Ready,Failed
9541,JOB009,STOCK_UPDATE,Backup,14,Monday,0,12,5,30,248453,67,33,Ready,Failed
9542,JOB002,MONTHLY_PAYROLL,Synchronization,6,Tuesday,7,9,1,83,370484,26,71,Ready,Failed
9543,JOB005,BACKUP_JOB,Reporting,6,Monday,10,28,1,74,488081,76,86,Delayed,Failed
9544,JOB001,DAILY_SALES,Reporting,5,Monday,17,4,7,52,94965,75,24,Not Ready,Success
9545,JOB016,WAREHOUSE_UPDATE,Synchronization,2,Monday,23,22,6,100,439491,86,61,Ready,Failed
9546,JOB004,DATA_TRANSFER,Backup,12,Saturday,9,29,1,73,332303,32,26,Ready,Success
9547,JOB015,DAILY_ANALYTICS,Data Processing,6,Monday,11,0,9,112,87914,71,37,Ready,Success
9548,JOB002,MONTHLY_PAYROLL,Data Processing,4,Friday,19,9,0,50,253840,82,76,Delayed,Failed
9549,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,22,Sunday,22,17,7,62,196548,60,93,Delayed,Failed
9550,JOB015,DAILY_ANALYTICS,Synchronization,17,Sunday,15,26,9,74,326920,94,63,Delayed,Success
9551,JOB013,LOG_CLEANUP,Reporting,21,Sunday,4,21,1,71,10294,42,80,Not Ready,Failed
9552,JOB016,WAREHOUSE_UPDATE,Synchronization,7,Sunday,15,7,4,33,1750,66,82,Ready,Failed
9553,JOB007,CUSTOMER_REPORT,Data Transfer,16,Saturday,23,19,5,87,156195,84,51,Ready,Failed
9554,JOB014,MASTER_DATA_SYNC,Backup,19,Wednesday,11,2,9,14,109863,50,47,Ready,Success
9555,JOB010,ORDER_PROCESSING,Data Transfer,0,Monday,30,18,0,75,382245,55,23,Not Ready,Failed
9556,JOB003,INVENTORY_UPDATE,Synchronization,13,Thursday,5,18,1,113,458190,33,34,Ready,Failed
9557,JOB011,EMPLOYEE_DATA_SYNC,Backup,16,Sunday,29,1,9,69,467766,56,21,Ready,Success
9558,JOB007,CUSTOMER_REPORT,Synchronization,9,Tuesday,30,16,3,69,391534,51,42,Ready,Success
9559,JOB010,ORDER_PROCESSING,Data Processing,11,Sunday,4,15,1,21,43732,72,78,Ready,Success
9560,JOB008,SALES_REPORT,Reporting,15,Sunday,0,20,5,26,226867,47,42,Ready,Success
9561,JOB014,MASTER_DATA_SYNC,Synchronization,13,Tuesday,18,9,3,104,244505,84,45,Ready,Success
9562,JOB007,CUSTOMER_REPORT,Data Transfer,15,Saturday,9,20,2,18,314382,66,53,Delayed,Success
9563,JOB016,WAREHOUSE_UPDATE,Reporting,7,Tuesday,24,15,5,10,176302,90,32,Ready,Success
9564,JOB019,SYSTEM_MONITORING,Data Processing,22,Tuesday,30,4,8,34,311190,51,59,Ready,Success
9565,JOB017,INVOICE_PROCESSING,Data Processing,9,Saturday,13,19,7,114,144464,43,70,Ready,Failed
9566,JOB014,MASTER_DATA_SYNC,Data Processing,16,Tuesday,24,2,1,51,449069,33,29,Delayed,Success
9567,JOB019,SYSTEM_MONITORING,Synchronization,17,Monday,20,27,2,101,119553,66,58,Ready,Success
9568,JOB007,CUSTOMER_REPORT,Data Processing,19,Sunday,2,2,1,24,173538,20,23,Ready,Success
9569,JOB014,MASTER_DATA_SYNC,Reporting,15,Wednesday,5,1,9,20,390689,38,71,Ready,Success
9570,JOB012,DATABASE_BACKUP,Synchronization,16,Saturday,4,20,6,72,361776,77,75,Ready,Failed
9571,JOB012,DATABASE_BACKUP,Synchronization,15,Thursday,30,3,8,38,387738,26,46,Delayed,Failed
9572,JOB001,DAILY_SALES,Backup,18,Saturday,16,21,0,5,325567,83,27,Delayed,Failed
9573,JOB009,STOCK_UPDATE,Reporting,23,Friday,17,17,2,81,343323,37,72,Delayed,Success
9574,JOB014,MASTER_DATA_SYNC,Synchronization,23,Thursday,11,1,5,52,189637,82,32,Ready,Failed
9575,JOB018,VENDOR_DATA_SYNC,Reporting,7,Friday,4,23,3,12,480023,87,65,Ready,Failed
9576,JOB018,VENDOR_DATA_SYNC,Synchronization,5,Saturday,29,5,9,26,16386,69,55,Ready,Failed
9577,JOB018,VENDOR_DATA_SYNC,Data Processing,5,Friday,8,2,9,72,253576,87,62,Ready,Success
9578,JOB009,STOCK_UPDATE,Backup,20,Thursday,11,20,0,38,291966,35,54,Ready,Success
9579,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,8,Monday,19,2,8,64,105620,33,70,Ready,Success
9580,JOB011,EMPLOYEE_DATA_SYNC,Backup,3,Saturday,8,26,6,49,470714,81,82,Ready,Failed
9581,JOB007,CUSTOMER_REPORT,Backup,11,Saturday,2,1,6,41,275275,26,87,Ready,Success
9582,JOB001,DAILY_SALES,Reporting,11,Tuesday,0,2,0,27,190394,75,32,Ready,Success
9583,JOB010,ORDER_PROCESSING,Reporting,22,Saturday,21,16,8,88,430077,33,66,Ready,Failed
9584,JOB001,DAILY_SALES,Data Transfer,16,Sunday,14,13,7,28,204561,61,25,Delayed,Success
9585,JOB007,CUSTOMER_REPORT,Reporting,14,Sunday,9,6,9,95,487252,89,37,Ready,Success
9586,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,8,Saturday,13,21,4,17,473608,81,27,Ready,Success
9587,JOB001,DAILY_SALES,Reporting,6,Monday,6,20,3,73,83540,62,60,Ready,Success
9588,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,9,Tuesday,3,5,0,84,184689,76,80,Ready,Failed
9589,JOB007,CUSTOMER_REPORT,Synchronization,15,Wednesday,25,7,8,64,171030,94,39,Delayed,Failed
9590,JOB002,MONTHLY_PAYROLL,Reporting,11,Friday,4,18,7,42,469575,50,75,Ready,Success
9591,JOB008,SALES_REPORT,Backup,6,Thursday,19,18,1,52,383076,70,21,Ready,Success
9592,JOB003,INVENTORY_UPDATE,Backup,17,Wednesday,15,11,3,97,186638,86,85,Ready,Failed
9593,JOB008,SALES_REPORT,Reporting,14,Tuesday,2,4,3,30,491361,20,51,Delayed,Success
9594,JOB003,INVENTORY_UPDATE,Data Processing,5,Sunday,16,4,6,90,43797,63,41,Ready,Success
9595,JOB020,ARCHIVE_JOB,Backup,11,Sunday,12,13,2,92,333615,69,60,Not Ready,Failed
9596,JOB014,MASTER_DATA_SYNC,Data Processing,10,Sunday,5,26,7,81,359194,79,29,Ready,Failed
9597,JOB019,SYSTEM_MONITORING,Data Transfer,19,Monday,25,16,6,111,207360,22,58,Delayed,Success
9598,JOB008,SALES_REPORT,Reporting,2,Sunday,4,15,9,89,260665,91,64,Ready,Success
9599,JOB010,ORDER_PROCESSING,Synchronization,1,Thursday,15,3,3,5,476022,73,24,Delayed,Failed
9600,JOB012,DATABASE_BACKUP,Backup,5,Friday,10,24,8,8,171553,21,31,Ready,Failed
9601,JOB014,MASTER_DATA_SYNC,Synchronization,23,Saturday,16,7,5,71,416674,48,51,Ready,Success
9602,JOB020,ARCHIVE_JOB,Backup,21,Saturday,4,2,2,118,417281,35,59,Ready,Failed
9603,JOB009,STOCK_UPDATE,Data Processing,4,Wednesday,5,20,6,91,252176,78,37,Ready,Success
9604,JOB015,DAILY_ANALYTICS,Backup,17,Friday,9,4,5,84,243260,30,93,Ready,Success
9605,JOB017,INVOICE_PROCESSING,Data Transfer,15,Tuesday,20,22,7,113,357373,43,83,Ready,Failed
9606,JOB020,ARCHIVE_JOB,Data Processing,7,Friday,0,23,4,17,475989,51,20,Ready,Success
9607,JOB004,DATA_TRANSFER,Synchronization,19,Monday,29,24,5,43,29897,93,72,Ready,Failed
9608,JOB002,MONTHLY_PAYROLL,Data Processing,21,Wednesday,20,6,0,35,62988,73,61,Ready,Success
9609,JOB007,CUSTOMER_REPORT,Backup,10,Wednesday,9,17,7,28,152925,75,57,Ready,Success
9610,JOB019,SYSTEM_MONITORING,Data Transfer,9,Monday,16,23,0,115,122444,90,36,Delayed,Success
9611,JOB012,DATABASE_BACKUP,Data Transfer,23,Friday,26,7,2,83,130677,62,81,Ready,Success
9612,JOB014,MASTER_DATA_SYNC,Data Transfer,11,Sunday,2,10,1,9,296939,72,47,Ready,Success
9613,JOB005,BACKUP_JOB,Synchronization,20,Monday,27,28,5,53,125865,20,41,Delayed,Failed
9614,JOB010,ORDER_PROCESSING,Data Processing,5,Sunday,28,13,7,90,322214,80,65,Delayed,Failed
9615,JOB020,ARCHIVE_JOB,Reporting,19,Thursday,1,17,7,90,75560,53,57,Ready,Failed
9616,JOB012,DATABASE_BACKUP,Synchronization,4,Monday,28,12,6,15,340265,80,51,Ready,Failed
9617,JOB007,CUSTOMER_REPORT,Data Processing,22,Sunday,16,5,6,28,342772,80,74,Delayed,Failed
9618,JOB001,DAILY_SALES,Data Transfer,8,Friday,3,12,7,49,192002,27,28,Delayed,Failed
9619,JOB018,VENDOR_DATA_SYNC,Backup,15,Sunday,1,25,4,78,439643,73,69,Ready,Success
9620,JOB009,STOCK_UPDATE,Backup,21,Monday,4,0,2,115,391736,72,56,Ready,Failed
9621,JOB012,DATABASE_BACKUP,Backup,13,Tuesday,9,10,1,38,270944,39,84,Ready,Failed
9622,JOB004,DATA_TRANSFER,Backup,21,Saturday,0,6,2,15,149844,65,63,Delayed,Failed
9623,JOB010,ORDER_PROCESSING,Reporting,7,Monday,27,9,2,61,51064,50,79,Ready,Failed
9624,JOB008,SALES_REPORT,Data Processing,19,Saturday,25,1,6,111,319935,45,48,Not Ready,Failed
9625,JOB004,DATA_TRANSFER,Data Processing,18,Monday,0,15,0,33,74208,82,82,Ready,Success
9626,JOB006,FINANCE_REPORT,Synchronization,13,Friday,26,4,6,26,301344,39,95,Ready,Failed
9627,JOB012,DATABASE_BACKUP,Backup,6,Thursday,25,15,5,37,305373,41,45,Ready,Success
9628,JOB001,DAILY_SALES,Synchronization,4,Thursday,3,29,9,76,313053,76,64,Ready,Success
9629,JOB015,DAILY_ANALYTICS,Backup,17,Saturday,6,22,1,53,223972,76,54,Ready,Success
9630,JOB008,SALES_REPORT,Reporting,1,Friday,13,25,9,100,205651,45,26,Ready,Success
9631,JOB013,LOG_CLEANUP,Reporting,10,Sunday,13,15,0,108,202800,36,86,Delayed,Failed
9632,JOB018,VENDOR_DATA_SYNC,Data Transfer,21,Friday,17,26,8,113,85753,46,72,Not Ready,Failed
9633,JOB015,DAILY_ANALYTICS,Backup,7,Friday,1,14,1,27,129863,86,60,Ready,Failed
9634,JOB018,VENDOR_DATA_SYNC,Backup,0,Tuesday,0,8,3,73,495581,75,23,Delayed,Failed
9635,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,21,Wednesday,20,29,8,99,52239,43,21,Ready,Failed
9636,JOB018,VENDOR_DATA_SYNC,Reporting,11,Monday,21,0,8,33,65567,44,54,Ready,Success
9637,JOB009,STOCK_UPDATE,Data Processing,1,Friday,15,8,0,10,237404,29,52,Ready,Success
9638,JOB015,DAILY_ANALYTICS,Synchronization,17,Friday,28,10,1,56,93904,55,69,Delayed,Success
9639,JOB019,SYSTEM_MONITORING,Data Processing,6,Friday,21,4,1,93,46621,64,32,Delayed,Failed
9640,JOB018,VENDOR_DATA_SYNC,Backup,16,Thursday,17,5,1,93,348307,36,26,Ready,Failed
9641,JOB017,INVOICE_PROCESSING,Data Processing,21,Friday,15,29,7,99,46357,77,58,Ready,Success
9642,JOB001,DAILY_SALES,Data Transfer,22,Monday,27,7,7,18,443271,42,68,Ready,Failed
9643,JOB019,SYSTEM_MONITORING,Data Processing,13,Sunday,27,14,9,21,467409,27,22,Delayed,Failed
9644,JOB017,INVOICE_PROCESSING,Data Transfer,23,Sunday,22,26,7,84,297636,69,36,Ready,Success
9645,JOB020,ARCHIVE_JOB,Backup,6,Friday,21,15,3,32,196521,35,44,Ready,Success
9646,JOB005,BACKUP_JOB,Synchronization,21,Monday,23,29,7,13,272269,62,33,Ready,Success
9647,JOB006,FINANCE_REPORT,Reporting,2,Tuesday,5,17,6,119,427538,65,24,Ready,Failed
9648,JOB010,ORDER_PROCESSING,Data Transfer,5,Sunday,24,11,7,70,156651,68,90,Ready,Success
9649,JOB001,DAILY_SALES,Reporting,19,Wednesday,9,22,0,8,297196,34,52,Ready,Success
9650,JOB020,ARCHIVE_JOB,Synchronization,1,Thursday,1,27,2,24,406476,68,70,Ready,Failed
9651,JOB019,SYSTEM_MONITORING,Data Processing,16,Monday,6,3,9,45,87896,40,36,Ready,Failed
9652,JOB007,CUSTOMER_REPORT,Synchronization,11,Sunday,20,24,5,40,344609,94,80,Ready,Failed
9653,JOB019,SYSTEM_MONITORING,Synchronization,11,Sunday,16,21,0,105,242188,25,50,Delayed,Success
9654,JOB010,ORDER_PROCESSING,Backup,16,Saturday,2,15,3,10,30081,74,34,Not Ready,Success
9655,JOB017,INVOICE_PROCESSING,Data Transfer,9,Tuesday,19,22,8,120,113362,95,59,Not Ready,Failed
9656,JOB001,DAILY_SALES,Synchronization,2,Wednesday,11,10,6,69,228592,34,84,Ready,Failed
9657,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,19,Wednesday,1,21,0,113,7158,30,39,Ready,Success
9658,JOB020,ARCHIVE_JOB,Data Transfer,17,Wednesday,6,26,5,54,287807,58,53,Ready,Success
9659,JOB005,BACKUP_JOB,Synchronization,12,Monday,16,23,5,68,318399,93,84,Not Ready,Failed
9660,JOB007,CUSTOMER_REPORT,Reporting,11,Tuesday,18,21,1,7,144458,70,51,Not Ready,Success
9661,JOB014,MASTER_DATA_SYNC,Synchronization,16,Friday,11,6,5,120,415703,56,41,Not Ready,Failed
9662,JOB001,DAILY_SALES,Backup,3,Saturday,8,23,9,41,485968,68,81,Ready,Failed
9663,JOB004,DATA_TRANSFER,Data Processing,22,Tuesday,26,14,1,113,263360,76,64,Ready,Success
9664,JOB004,DATA_TRANSFER,Data Processing,9,Tuesday,13,16,7,110,368001,84,30,Ready,Success
9665,JOB019,SYSTEM_MONITORING,Backup,10,Sunday,1,14,6,7,304294,36,52,Ready,Failed
9666,JOB015,DAILY_ANALYTICS,Synchronization,5,Tuesday,20,9,5,111,30910,82,57,Delayed,Failed
9667,JOB018,VENDOR_DATA_SYNC,Synchronization,5,Monday,3,27,9,37,248493,33,84,Ready,Failed
9668,JOB006,FINANCE_REPORT,Synchronization,8,Saturday,27,3,5,63,497232,57,82,Ready,Failed
9669,JOB017,INVOICE_PROCESSING,Reporting,14,Monday,18,21,8,19,466946,44,57,Delayed,Success
9670,JOB004,DATA_TRANSFER,Data Processing,1,Saturday,20,16,8,60,428189,56,92,Ready,Failed
9671,JOB010,ORDER_PROCESSING,Reporting,3,Saturday,15,3,9,65,167482,75,32,Delayed,Success
9672,JOB010,ORDER_PROCESSING,Data Transfer,4,Sunday,21,21,9,72,241798,26,67,Ready,Failed
9673,JOB014,MASTER_DATA_SYNC,Data Transfer,16,Monday,16,22,1,83,285901,30,43,Ready,Success
9674,JOB006,FINANCE_REPORT,Backup,7,Saturday,1,28,2,75,192722,93,55,Delayed,Failed
9675,JOB016,WAREHOUSE_UPDATE,Reporting,7,Tuesday,16,21,9,115,290567,54,39,Ready,Success
9676,JOB014,MASTER_DATA_SYNC,Synchronization,21,Monday,18,10,6,72,389481,55,62,Ready,Failed
9677,JOB012,DATABASE_BACKUP,Synchronization,11,Saturday,7,3,9,66,472569,89,76,Ready,Success
9678,JOB008,SALES_REPORT,Reporting,20,Wednesday,23,11,8,71,102659,71,84,Ready,Failed
9679,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,7,Monday,19,28,5,27,29742,88,79,Ready,Failed
9680,JOB014,MASTER_DATA_SYNC,Synchronization,18,Sunday,5,22,0,18,246239,61,62,Ready,Success
9681,JOB001,DAILY_SALES,Reporting,2,Thursday,11,9,6,10,374974,90,84,Ready,Success
9682,JOB019,SYSTEM_MONITORING,Data Transfer,17,Monday,24,13,0,37,494684,34,65,Ready,Failed
9683,JOB016,WAREHOUSE_UPDATE,Reporting,20,Monday,29,17,4,13,164939,40,81,Ready,Failed
9684,JOB014,MASTER_DATA_SYNC,Data Processing,18,Monday,22,5,8,16,280127,20,89,Not Ready,Failed
9685,JOB005,BACKUP_JOB,Data Processing,18,Saturday,17,4,9,118,288579,87,45,Ready,Failed
9686,JOB007,CUSTOMER_REPORT,Data Processing,14,Monday,26,1,9,103,285312,30,48,Delayed,Failed
9687,JOB009,STOCK_UPDATE,Backup,5,Thursday,1,24,8,99,335118,29,60,Ready,Success
9688,JOB020,ARCHIVE_JOB,Backup,15,Friday,18,12,0,55,376984,64,34,Ready,Success
9689,JOB017,INVOICE_PROCESSING,Data Transfer,7,Monday,23,22,5,7,114795,75,38,Ready,Success
9690,JOB004,DATA_TRANSFER,Reporting,15,Wednesday,9,13,2,60,489428,38,92,Delayed,Failed
9691,JOB005,BACKUP_JOB,Data Transfer,17,Thursday,30,2,8,50,307995,61,78,Delayed,Failed
9692,JOB003,INVENTORY_UPDATE,Data Processing,19,Friday,24,22,2,40,290401,60,47,Ready,Success
9693,JOB017,INVOICE_PROCESSING,Data Processing,15,Saturday,28,10,1,17,498362,39,34,Ready,Success
9694,JOB006,FINANCE_REPORT,Backup,10,Monday,29,26,7,17,82475,46,77,Ready,Success
9695,JOB016,WAREHOUSE_UPDATE,Data Processing,6,Friday,2,21,2,62,155636,31,72,Ready,Success
9696,JOB006,FINANCE_REPORT,Backup,16,Wednesday,24,22,4,102,44200,83,61,Ready,Failed
9697,JOB019,SYSTEM_MONITORING,Data Transfer,16,Thursday,27,3,5,89,434726,57,47,Ready,Success
9698,JOB010,ORDER_PROCESSING,Reporting,11,Thursday,11,12,9,38,124873,85,92,Ready,Failed
9699,JOB010,ORDER_PROCESSING,Reporting,12,Saturday,25,28,9,110,37678,77,38,Ready,Success
9700,JOB011,EMPLOYEE_DATA_SYNC,Reporting,9,Saturday,15,25,0,47,274917,30,90,Ready,Success
9701,JOB017,INVOICE_PROCESSING,Reporting,6,Saturday,11,28,6,32,145406,49,21,Ready,Success
9702,JOB019,SYSTEM_MONITORING,Synchronization,13,Friday,7,7,6,60,29701,83,37,Ready,Success
9703,JOB007,CUSTOMER_REPORT,Data Transfer,22,Monday,4,7,4,51,471384,67,59,Ready,Success
9704,JOB001,DAILY_SALES,Backup,0,Tuesday,10,22,8,39,350884,59,72,Ready,Failed
9705,JOB008,SALES_REPORT,Data Transfer,16,Thursday,9,12,1,82,80468,87,27,Ready,Failed
9706,JOB003,INVENTORY_UPDATE,Data Transfer,3,Tuesday,2,22,4,86,49528,40,28,Delayed,Success
9707,JOB006,FINANCE_REPORT,Synchronization,20,Sunday,26,9,1,23,2376,24,40,Ready,Success
9708,JOB010,ORDER_PROCESSING,Synchronization,4,Thursday,22,12,1,87,222755,55,63,Ready,Failed
9709,JOB017,INVOICE_PROCESSING,Reporting,19,Saturday,8,12,8,101,472105,26,79,Ready,Failed
9710,JOB008,SALES_REPORT,Reporting,23,Monday,11,23,6,55,322701,79,90,Ready,Success
9711,JOB004,DATA_TRANSFER,Data Processing,22,Monday,5,16,3,103,125395,75,50,Ready,Failed
9712,JOB020,ARCHIVE_JOB,Data Processing,6,Thursday,18,5,7,24,406132,50,32,Ready,Success
9713,JOB008,SALES_REPORT,Synchronization,9,Friday,15,1,3,33,218651,44,64,Not Ready,Success
9714,JOB009,STOCK_UPDATE,Reporting,16,Sunday,20,16,0,76,369819,75,21,Ready,Success
9715,JOB017,INVOICE_PROCESSING,Backup,6,Saturday,22,11,9,93,228871,93,53,Ready,Failed
9716,JOB002,MONTHLY_PAYROLL,Synchronization,0,Monday,23,25,2,85,67261,53,88,Delayed,Success
9717,JOB008,SALES_REPORT,Data Processing,6,Sunday,28,22,9,69,194288,63,85,Delayed,Failed
9718,JOB005,BACKUP_JOB,Data Transfer,23,Sunday,13,5,0,42,444408,26,81,Not Ready,Failed
9719,JOB016,WAREHOUSE_UPDATE,Backup,10,Monday,27,4,1,53,334949,70,66,Not Ready,Failed
9720,JOB015,DAILY_ANALYTICS,Backup,8,Wednesday,3,4,1,98,181305,44,21,Ready,Success
9721,JOB004,DATA_TRANSFER,Synchronization,11,Sunday,17,24,6,32,192527,47,91,Ready,Success
9722,JOB018,VENDOR_DATA_SYNC,Data Processing,2,Monday,9,8,3,37,318031,61,56,Not Ready,Failed
9723,JOB002,MONTHLY_PAYROLL,Backup,3,Wednesday,17,27,9,17,229570,46,82,Delayed,Failed
9724,JOB014,MASTER_DATA_SYNC,Data Transfer,3,Monday,11,27,8,92,176050,56,75,Ready,Failed
9725,JOB016,WAREHOUSE_UPDATE,Reporting,12,Monday,18,21,1,48,346269,74,65,Ready,Success
9726,JOB006,FINANCE_REPORT,Synchronization,22,Sunday,7,28,8,105,95079,57,82,Ready,Failed
9727,JOB018,VENDOR_DATA_SYNC,Data Processing,18,Friday,0,2,5,90,441757,75,27,Ready,Success
9728,JOB005,BACKUP_JOB,Data Processing,9,Friday,13,22,9,56,295555,53,74,Not Ready,Failed
9729,JOB004,DATA_TRANSFER,Backup,4,Saturday,22,19,7,81,227993,48,62,Delayed,Failed
9730,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,6,Monday,5,4,6,108,138745,67,42,Not Ready,Failed
9731,JOB006,FINANCE_REPORT,Reporting,23,Saturday,13,6,7,80,285300,91,35,Ready,Failed
9732,JOB020,ARCHIVE_JOB,Reporting,15,Saturday,1,11,8,45,30856,65,71,Delayed,Success
9733,JOB007,CUSTOMER_REPORT,Data Processing,0,Saturday,8,6,7,53,342902,56,73,Ready,Failed
9734,JOB014,MASTER_DATA_SYNC,Data Processing,11,Saturday,28,9,5,114,127677,22,95,Ready,Failed
9735,JOB014,MASTER_DATA_SYNC,Reporting,1,Thursday,11,7,7,11,302054,69,56,Ready,Failed
9736,JOB017,INVOICE_PROCESSING,Data Transfer,6,Sunday,4,16,7,40,298893,40,86,Ready,Failed
9737,JOB013,LOG_CLEANUP,Data Processing,10,Sunday,1,4,1,97,454341,67,37,Ready,Failed
9738,JOB014,MASTER_DATA_SYNC,Synchronization,12,Thursday,18,14,1,97,29421,77,78,Ready,Success
9739,JOB013,LOG_CLEANUP,Backup,1,Monday,6,27,0,30,439828,50,20,Ready,Success
9740,JOB018,VENDOR_DATA_SYNC,Data Processing,6,Thursday,6,8,9,31,481442,26,38,Delayed,Failed
9741,JOB010,ORDER_PROCESSING,Data Transfer,14,Monday,9,22,1,28,491849,76,32,Delayed,Success
9742,JOB007,CUSTOMER_REPORT,Backup,10,Friday,16,10,6,99,364894,55,52,Delayed,Failed
9743,JOB016,WAREHOUSE_UPDATE,Data Transfer,1,Sunday,30,27,2,75,485818,43,41,Delayed,Success
9744,JOB014,MASTER_DATA_SYNC,Data Transfer,6,Tuesday,25,12,3,85,494808,43,46,Delayed,Failed
9745,JOB009,STOCK_UPDATE,Backup,3,Wednesday,13,17,3,117,154312,75,69,Not Ready,Success
9746,JOB010,ORDER_PROCESSING,Data Processing,10,Sunday,26,16,3,37,183605,80,91,Delayed,Failed
9747,JOB001,DAILY_SALES,Reporting,1,Thursday,10,23,1,102,74775,89,72,Ready,Failed
9748,JOB006,FINANCE_REPORT,Backup,15,Thursday,27,8,5,22,376918,47,79,Ready,Failed
9749,JOB010,ORDER_PROCESSING,Backup,6,Friday,19,9,0,109,398224,51,69,Ready,Success
9750,JOB019,SYSTEM_MONITORING,Reporting,12,Thursday,5,4,4,9,475706,64,85,Ready,Failed
9751,JOB002,MONTHLY_PAYROLL,Backup,4,Monday,7,29,1,5,499791,88,43,Ready,Success
9752,JOB004,DATA_TRANSFER,Synchronization,16,Monday,18,10,8,75,288182,87,88,Delayed,Failed
9753,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,20,Tuesday,29,21,1,102,399409,37,27,Delayed,Failed
